t2m,mu,sigma
279.55,281.39832,1.3796917
277.95,278.31235,1.3015343
273.75,273.75858,1.1566111
276.25,277.84427,1.278091
274.85,274.46997,1.3429024
275.55,276.44174,1.1741405
275.25,275.22424,0.88993573
278.65,279.17728,1.538602
278.05,277.48004,1.2024058
275.65,276.43845,1.1796505
276.95,279.5979,1.0817243
276.45,279.36154,1.3850383
281.25,282.8655,1.2995762
279.75,282.07855,1.896724
274.85,275.32083,1.1380644
275.55,278.0174,1.5463786
277.25,277.16367,0.93170786
277.55,277.63214,0.9065808
277.35,276.51813,1.1339663
277.85,278.59482,1.0527468
277.55,277.34683,1.1124434
279.75,276.6878,1.6043363
278.45,279.8315,1.2178009
279.45,280.37234,1.1298261
279.05,277.43958,1.1455034
274.55,274.36505,1.2542729
278.05,277.88712,1.0401299
278.25,280.6233,1.2313707
278.85,279.72186,1.2181994
279.35,280.16174,0.9812732
279.45,280.61227,1.0993145
275.35,275.08112,1.0694473
278.25,279.42346,1.2698077
277.95,278.8361,0.9317148
274.15,273.67352,1.391229
277.85,278.19223,1.1954433
278.95,281.4479,1.5912775
280.55,280.21735,0.93848664
281.25,280.9857,1.1269205
280.45,280.5231,1.0497882
282.15,282.08762,0.85659903
280.45,280.44022,1.0397019
280.15,280.7429,1.1059839
281.45,280.48007,1.1703165
280.35,280.35184,1.0379684
281.05,281.0681,1.0090481
280.95,281.4163,1.0051584
278.75,279.738,1.089412
280.95,280.50104,0.96523273
279.05,280.2641,1.0233316
280.05,280.08838,1.2658111
279.05,279.23138,1.0437264
279.95,279.50934,1.0117954
279.65,279.47415,1.0969543
280.35,280.36862,1.0287373
280.25,280.24283,0.99921304
278.85,279.96927,1.1016612
277.35,278.23273,1.0902122
280.85,280.9434,1.1877766
279.75,279.60663,1.0872991
279.65,279.02432,1.0015754
280.25,280.46594,1.2820956
278.55,277.9374,1.014552
276.25,276.3574,0.94706213
276.45,276.35168,1.4154547
279.85,281.29492,1.3261403
281.45,281.41895,0.94684625
280.65,282.25894,1.6919004
280.75,282.98422,1.380444
280.95,282.0044,1.338403
280.55,282.34326,1.4925034
281.05,283.69244,1.2243497
279.35,281.48285,1.7168579
281.55,280.3597,1.6882896
279.45,283.34357,1.7068126
280.65,282.90338,1.808363
273.95,273.8057,1.6239085
273.55,272.21237,1.9725527
279.85,279.95013,1.2598562
279.65,278.92676,0.9974631
278.05,279.3055,1.229843
278.55,278.3102,1.8218226
278.75,278.3422,1.1078668
277.95,277.9307,1.4268191
276.35,277.21118,1.5032862
274.75,276.87103,1.9454834
276.55,277.05508,0.9833401
278.35,278.0468,1.260392
279.75,281.12064,1.2609603
275.15,276.88297,1.4939451
276.95,277.08844,1.282268
277.55,276.52798,1.8967414
278.15,277.52765,1.2625326
276.45,276.07016,1.5119512
276.65,277.42813,1.5189251
280.75,280.29428,1.0598676
280.05,279.4992,1.2409205
280.75,279.55374,1.0914873
280.05,278.74072,1.1939417
278.55,278.18484,1.115738
279.35,278.74655,1.0596786
279.55,279.4188,1.1361492
279.05,278.55743,1.128407
280.35,280.33893,1.0759313
279.35,278.5471,1.0874012
280.25,279.61935,0.9369774
279.65,279.67993,1.0584729
280.95,280.7293,0.9297298
277.45,277.61395,1.2481751
279.35,277.2586,1.4804832
279.85,276.97232,1.290871
279.85,280.34827,1.2163756
279.15,277.63486,1.106743
280.55,279.48785,1.1583852
279.75,279.7314,1.0513204
274.45,276.03662,1.3093259
281.65,281.121,1.1538992
283.05,281.68845,3.077898
277.15,277.55777,0.8955302
282.75,282.15738,1.3861349
278.55,279.61652,1.345974
274.25,275.2805,1.1744933
278.25,277.93896,1.3921093
276.25,276.6248,1.5845661
276.25,277.31064,1.0776225
275.65,275.79086,1.1572822
278.05,277.18533,1.6359726
277.95,278.4303,1.1380244
277.35,277.42294,1.2643033
277.95,278.4391,1.1519436
278.25,278.5491,1.3244603
281.55,281.74057,1.1249355
280.35,280.30502,1.6838341
276.85,276.1966,1.1033988
278.25,277.28754,1.8747072
277.35,276.96634,0.97588503
278.45,278.78217,1.0499628
278.55,278.02176,1.2076972
279.75,278.92325,1.1610129
279.05,278.93903,1.2485324
277.85,274.7833,1.2827781
280.05,280.28192,1.2125111
281.05,280.78775,1.0387442
278.85,277.43198,1.1553345
277.35,277.45746,1.3259038
277.95,277.81857,1.0182558
281.05,280.4647,1.2133889
279.85,279.37625,1.1895756
281.55,280.7514,0.96761084
281.85,281.62378,1.0901833
276.05,276.69565,1.2172977
279.65,279.49362,1.1850387
280.15,279.37363,0.97535056
276.25,276.39212,1.5826037
279.55,278.824,1.2674952
282.75,282.24472,1.6729116
280.65,279.83002,1.1229496
280.75,280.76367,1.0317513
280.85,280.4695,1.1222619
282.05,281.71643,1.0453578
280.85,280.60806,1.111093
280.65,280.9617,1.1467644
281.25,280.5501,1.2678993
280.35,279.9093,1.1687026
281.45,280.94485,1.0870206
281.65,281.327,1.0156193
280.55,279.70654,1.0932261
280.95,280.07587,1.0846581
279.85,280.36026,1.0889534
280.65,280.7128,1.3179287
279.25,279.36642,1.118307
279.75,279.5002,1.0841906
280.55,279.96042,1.0984728
281.05,280.13843,1.0360388
280.75,280.61185,1.085811
279.35,280.4803,1.2425859
278.85,279.25357,1.2317222
281.75,281.26132,1.2135154
279.55,279.71756,1.0820066
280.15,278.9161,1.1203227
282.15,281.03058,1.3687524
279.85,278.3712,1.144409
277.35,277.1488,1.1019759
277.15,277.2313,1.5208278
281.05,281.32425,1.1366272
281.75,281.32874,1.0148989
275.85,281.53418,1.6871825
280.75,281.48398,1.6843394
282.55,281.38855,1.2554339
281.75,281.18207,1.4538726
281.95,282.01755,1.2001485
278.45,279.86188,1.5165815
281.15,280.63684,1.4316971
279.15,281.50806,1.5669895
277.45,281.11563,1.4268851
273.95,272.2106,1.4517299
273.55,270.68332,1.7395426
280.15,280.5657,1.36825
279.55,279.8543,1.161147
279.75,279.1823,1.4361149
279.35,277.93417,1.8574022
278.35,279.22693,1.4787234
278.65,278.28806,1.3661294
277.15,277.9044,1.5003122
276.35,276.87497,1.7001209
277.65,277.65714,0.9833197
278.95,279.32428,1.4649159
279.15,280.15384,1.2607234
277.15,276.70212,1.6178362
276.85,276.9789,1.4450932
275.65,276.6356,1.5571297
277.65,277.7711,1.6720245
275.45,275.8299,1.1859208
277.65,277.68463,1.8925889
280.35,281.26352,1.0212672
277.65,279.2259,1.4452214
280.05,280.69662,1.2337219
276.85,278.60318,1.6291579
278.25,279.28848,1.4084306
277.95,279.83813,1.300241
277.75,279.13626,1.5947645
277.55,279.05493,1.5013654
278.75,280.4809,1.4920819
277.25,278.29028,1.4030151
279.25,280.43582,1.1361554
280.35,279.521,1.4259133
280.35,280.44257,1.0037628
277.75,277.9496,1.2184011
277.65,276.95016,1.2018572
275.55,275.84833,1.0410566
279.65,280.49625,1.1193444
275.85,277.65005,1.1758944
278.45,280.15936,1.5826087
280.95,280.7444,1.0652877
273.45,273.37442,0.9768789
278.95,279.18878,1.4065797
283.75,279.33258,2.7974868
276.15,276.04745,1.0820748
280.35,279.90906,1.2715006
277.85,277.23367,1.3039309
275.25,275.1583,1.3128875
280.05,278.50433,1.7669369
277.55,277.0373,1.417543
275.75,275.21704,1.2012137
276.55,277.2058,1.1151397
273.35,273.4791,1.2086726
276.35,275.3418,0.9817605
277.45,277.74542,0.97108835
276.15,275.795,0.93520874
281.45,280.76193,1.306313
278.95,279.4664,1.2414057
282.65,279.7411,1.7100322
281.15,279.26556,1.7680805
279.45,278.55206,1.2660306
279.05,278.97174,0.8807013
276.75,276.3854,1.1683605
278.55,278.01633,1.1769382
279.95,279.48734,1.3359829
272.75,272.18774,1.3118085
279.45,277.99115,1.4395819
280.65,280.01,1.151645
280.65,279.0236,1.4006233
274.75,275.3215,1.1704113
274.85,275.9342,1.0079997
279.25,278.7204,1.1420934
277.45,276.9649,1.2152789
280.85,280.64493,0.93263876
280.65,280.84427,1.1844796
274.45,275.93314,1.1232578
279.55,280.0479,1.1125829
278.95,278.01553,0.9960772
275.55,275.18985,1.3920733
278.75,279.3623,1.1229181
281.15,280.2176,1.871498
277.75,279.48438,1.0222933
280.65,280.65775,1.1101935
280.05,280.07016,1.2126384
281.75,282.01413,0.9530524
279.65,280.61823,1.1216395
278.65,280.34537,1.1726757
276.65,279.80627,1.4776506
279.95,279.6762,1.4485284
278.45,280.18033,1.2879356
280.15,281.39532,1.020054
280.65,280.18915,1.0448519
279.85,280.27298,1.398479
279.75,280.38318,1.2436953
279.05,280.35303,1.3833411
280.75,279.98825,1.017442
280.95,280.74612,1.0885884
278.85,279.34244,1.1710881
279.85,279.71182,1.567131
280.65,281.0259,1.1471165
280.15,280.63638,1.1131539
279.35,279.3252,1.0323911
276.85,279.4252,1.639089
281.55,281.35782,1.0456271
276.05,278.55872,1.6401155
279.15,278.94577,1.5147413
280.85,280.47922,1.0475909
278.85,278.89935,1.1263235
271.85,276.11972,1.8371774
281.55,281.84875,1.0449612
281.75,281.5379,0.89918363
275.95,279.16177,1.5250013
278.25,279.62463,1.7534002
280.85,279.6973,1.3474369
278.45,279.3359,1.4362444
280.55,280.35657,1.0734135
280.75,277.7681,1.7039411
277.75,277.5916,1.2765659
277.55,278.52588,1.3714584
277.15,278.53925,1.657166
272.75,270.04358,1.5819216
272.95,271.1147,1.502554
280.15,280.11813,1.8320999
278.65,279.04663,1.1748232
280.35,279.5208,1.7956172
277.15,278.77136,2.1959004
275.45,276.54575,1.4083332
276.55,278.37418,1.6545568
277.85,276.74078,1.4903378
275.65,277.89935,1.7331425
277.15,277.84473,1.0269091
278.85,277.56448,1.3720913
280.95,280.9173,1.3448356
275.65,275.89456,1.496847
276.95,276.93964,1.2156752
277.65,277.24988,1.2470875
276.75,278.14163,1.5857272
276.15,277.01212,0.91259944
276.65,277.66205,1.8044305
282.55,282.8877,1.3922912
278.25,278.11386,1.4071548
280.95,280.85226,1.3589779
276.25,277.11026,1.5294179
277.35,278.96265,1.2737305
277.45,278.80225,1.2753739
277.25,277.65408,1.7114544
277.35,277.4089,1.6068941
277.35,278.83136,1.591903
277.35,276.672,1.5210824
282.35,281.18823,1.3129933
277.65,279.14218,1.3685664
284.05,282.96982,1.2781035
279.55,279.4513,1.21221
277.75,277.345,1.5008466
276.55,276.59787,0.9873425
284.45,281.00504,1.38556
277.55,277.3263,1.2635765
283.95,280.67075,1.4750879
284.65,283.2376,1.1139542
279.95,280.65936,0.8306392
280.35,279.01297,1.1602029
278.35,281.24234,2.6907434
280.75,279.9646,1.3271227
279.25,279.38828,1.0264254
277.25,277.3095,0.80569935
274.95,276.5399,1.1700183
278.05,277.86325,1.7752438
280.75,278.7116,1.2500468
276.45,276.27402,1.0096154
281.75,281.55142,1.4091684
275.05,277.1014,1.1064708
277.35,276.45004,0.86539507
281.15,281.09073,1.4442759
277.65,280.52554,1.1754745
280.25,281.02716,1.3897
279.45,280.09424,0.9284641
278.95,280.6744,1.3818017
280.55,279.2722,1.2767003
276.45,279.39,1.9840366
283.95,282.0421,1.5946672
282.25,282.2026,1.4104518
277.95,279.95654,1.119153
283.15,281.58267,1.4575081
281.05,280.77847,1.2168576
274.75,275.44675,1.1533612
279.95,278.89133,1.0882725
281.75,280.52664,1.1761509
281.95,280.64746,1.3448944
276.55,276.7137,1.1076858
281.35,280.49765,1.361835
281.55,280.1867,1.1139089
277.35,277.36343,1.0718045
284.45,282.94693,1.1976131
281.45,279.9865,1.0888667
280.35,279.98962,1.4957123
284.55,285.1107,1.2307348
279.45,278.47437,0.85102266
275.95,275.84183,1.0742662
280.15,281.67487,1.5542357
276.35,277.97342,1.2762733
279.55,279.29587,1.309112
280.55,278.43097,1.4523911
278.55,279.74307,1.631548
283.85,283.10193,1.3441452
280.05,281.52347,1.3426223
278.65,279.939,1.1533064
277.15,278.10733,1.5655495
277.45,277.92,1.4902915
278.15,278.40417,1.283073
280.65,281.37234,1.0349579
281.45,281.13535,1.0525231
277.95,278.32132,1.4603807
281.05,280.55905,1.242972
278.85,279.78427,1.3214616
280.75,281.69556,1.0578467
283.55,282.38837,1.0469841
277.95,279.43283,1.1672955
277.05,277.91635,1.720532
279.55,280.6502,1.3340986
283.25,281.17526,1.2616796
281.25,281.26144,1.3082801
277.65,277.66864,1.6582096
283.85,283.6961,0.99315596
279.05,277.99054,1.5061964
276.55,277.59375,1.4625043
281.85,282.14462,1.227189
279.65,279.68674,1.3588591
273.75,276.09262,2.2162366
283.75,281.27774,1.2092199
281.15,281.8292,1.0554954
275.45,277.35455,1.6288342
282.05,280.4286,1.7666044
284.45,282.8962,1.6937494
278.85,278.95288,1.1139854
279.65,280.63263,1.6442382
277.95,279.20508,1.1988013
282.95,282.74933,1.696178
278.95,281.8539,1.3831275
278.35,281.13937,1.4880846
273.85,272.23834,1.3012936
272.15,270.58524,1.5390832
282.25,282.61392,0.8486444
284.35,283.04364,0.77431935
282.35,283.05606,0.74266243
282.65,282.89697,0.9637475
283.95,283.08093,0.9745979
283.15,283.56116,0.9056332
282.15,282.41968,0.8328047
282.95,282.49368,0.82252413
282.75,283.13174,0.77554274
282.35,282.59082,1.0889663
283.05,282.7097,0.9079536
282.65,282.97763,1.0200114
283.35,282.54962,0.90055096
282.85,282.31985,0.84721464
283.25,282.9148,1.1867088
283.75,281.97665,0.8647218
283.65,282.83682,1.1810524
282.35,282.19458,0.8676443
283.95,283.06314,1.0709584
283.55,282.75,0.7513205
283.55,283.07126,1.0797474
283.35,283.29236,0.7492058
283.05,282.61758,0.79580307
284.05,282.92728,1.0839527
283.25,282.6601,1.0480611
281.05,282.93338,1.1283716
280.75,282.5377,1.1186162
283.05,283.41714,1.0551257
283.75,283.62772,1.2113771
282.95,283.96912,0.94146097
283.85,284.69077,1.3328159
282.15,282.07776,1.2644988
281.45,280.8748,1.4902669
282.65,283.20886,0.89138407
283.55,283.46814,1.205414
282.95,284.41705,1.3049835
284.75,284.4604,0.8684279
278.05,277.8641,0.7535795
285.55,284.26144,1.5697223
282.35,283.1283,2.528139
282.15,282.4706,1.1580786
284.95,284.45477,1.7014437
283.05,283.05792,1.705373
280.55,282.79346,1.4900575
285.55,283.44806,1.1895841
284.55,284.02188,1.4514046
283.85,282.10745,1.5381117
280.35,280.45044,0.70333433
281.15,280.32117,1.3129383
282.65,282.16446,1.4983702
281.25,281.5574,0.84347796
281.65,281.92352,1.1018734
284.45,284.3198,1.3344481
282.05,283.1053,1.1513864
284.45,282.64487,1.6454691
284.15,283.97153,1.4437703
283.85,282.97318,1.0795945
283.15,282.49963,0.8824057
285.85,282.52655,1.41963
284.95,284.53214,1.1568848
282.55,282.5453,0.98960495
278.55,277.09308,1.3433964
284.05,284.047,1.3520207
282.85,282.88876,1.1383134
283.75,284.42267,1.0979487
278.35,281.43182,1.7091675
283.25,283.01587,1.0862143
286.15,285.4255,1.3742335
285.25,283.28864,1.34991
282.55,283.352,0.97616017
283.05,283.0288,1.1075625
282.55,281.6008,0.96841466
283.25,283.5834,0.83299345
286.15,284.0377,1.3589517
283.95,282.90683,0.9316596
281.95,283.12173,0.9738002
285.35,284.118,1.8437011
281.95,281.4256,1.0415454
280.95,280.8109,1.2465132
282.55,281.93637,1.0551213
283.25,282.67172,0.8760042
283.05,283.16965,0.8734396
282.35,282.3681,1.2024815
282.75,282.99347,1.1967566
284.05,284.4495,1.0872015
284.95,283.53867,1.182945
284.25,283.72733,0.88980913
283.25,283.51395,0.8815318
284.45,284.1982,1.203537
283.85,283.69604,0.9472671
282.35,282.10535,1.0437317
282.75,283.07492,0.922428
282.75,284.03983,0.85490876
282.55,283.10834,1.0580486
282.95,282.9681,1.3744173
283.75,283.8515,1.0798233
281.15,282.37762,0.9973928
279.85,281.1323,0.84346795
282.45,282.67294,1.5059708
284.05,283.98645,0.860746
283.95,282.8759,1.1523424
279.45,279.72034,1.5990953
282.65,282.47467,0.7603283
278.35,280.2937,0.85408354
279.65,280.03238,1.7192038
282.25,282.89203,1.0034053
282.85,282.72095,1.0904176
277.75,281.1377,1.574491
280.25,281.21436,1.6432228
282.05,282.95813,1.23916
283.65,282.15445,1.3222272
279.85,280.81674,1.3160949
282.35,282.3269,1.5500355
279.35,279.70068,1.2247143
283.45,284.0889,1.4822091
281.75,283.11523,1.6998376
276.05,273.0108,1.3616033
275.35,272.4384,1.4226345
283.45,283.996,0.91783357
285.15,284.4642,1.0125815
282.55,283.63812,0.8076101
283.05,283.08658,0.8594675
285.15,284.4219,1.1334302
283.95,284.0582,0.91307026
283.75,284.02124,0.94919276
283.05,283.18277,0.94711435
283.55,284.15527,0.99330896
285.55,283.9649,1.3039834
283.25,283.30713,0.87713635
285.35,284.4576,1.2272363
284.45,284.05307,1.021822
283.85,283.29715,1.0704294
286.45,283.91556,1.3509934
284.05,283.2721,0.9337632
285.95,284.0492,1.4081683
284.55,284.66058,1.0009758
285.45,285.47397,1.294445
285.55,284.64563,0.8947791
281.65,284.20316,1.391155
284.65,284.46143,1.0746822
282.85,283.93137,1.0141135
283.55,283.8714,1.3428724
283.85,283.76523,1.2646691
284.05,283.87778,1.452449
284.05,283.5464,1.3634751
285.15,284.80545,1.0850801
285.75,284.28845,1.3263791
284.45,284.0276,1.4714707
285.15,284.50232,0.95050895
283.85,284.1024,0.9959656
284.05,283.7939,0.67102575
282.35,282.9074,1.1142863
283.75,283.74506,1.1303899
284.85,284.7904,1.3995333
286.05,284.98288,1.0511572
279.95,278.6331,0.937269
285.65,283.37558,1.6191952
279.95,282.90668,2.7901273
279.85,280.47226,1.0487022
283.15,283.65063,1.566152
284.85,282.7505,1.349556
284.25,284.20447,1.2112231
285.95,284.0989,1.2489687
285.45,284.98215,1.0207939
284.75,282.69647,1.3707699
280.35,280.2227,0.807642
276.95,278.83942,1.07391
285.45,282.6135,1.4730364
280.95,281.01312,0.93209136
282.35,281.16513,0.94826066
286.45,284.8369,1.2606233
282.75,282.2546,1.0782266
281.75,282.16696,1.3538308
284.15,283.16818,1.0294151
284.95,283.70038,1.2595011
284.15,283.3735,0.9707211
282.05,282.52182,0.92548764
283.75,283.03326,1.3491662
283.25,284.0674,1.1018552
283.15,283.36044,1.0999492
274.75,275.5166,1.2465286
283.45,281.53506,1.3096397
282.05,281.39124,1.5102469
284.85,284.0839,0.9310638
283.95,283.73087,0.6765684
281.95,282.23465,1.0089469
285.05,283.66235,1.1962669
282.05,281.46924,1.3215752
282.95,283.0728,1.2337766
283.35,283.51996,1.259914
280.25,280.35037,0.80588543
283.15,283.4926,1.0144807
285.55,283.38907,1.2587607
283.85,283.85672,0.80558574
282.75,283.71118,1.0055575
280.95,283.26852,1.8086234
285.05,284.57983,1.3848442
284.35,283.9802,1.4359181
286.05,285.1809,1.328837
286.75,285.69305,0.97764474
285.25,285.57593,1.0613321
284.75,285.35184,1.1766022
285.35,285.426,1.2670436
285.85,285.3887,1.2498723
285.25,285.08014,1.283096
285.05,285.72482,1.1276653
284.95,285.11862,1.1282718
286.45,284.9891,1.475341
284.55,285.2804,1.0939333
284.65,283.4281,1.3567069
284.15,284.1782,1.1052263
285.45,285.70886,0.9968083
284.55,284.06924,1.2012498
285.55,283.7655,1.4732155
284.65,285.06616,1.2375903
282.25,283.52405,1.2713565
280.65,281.89395,1.2822677
284.55,283.81854,1.5662652
285.45,285.4339,1.0156665
284.45,283.5571,1.3896955
277.85,279.45248,1.7229311
283.15,283.3415,0.985844
280.15,280.87338,1.0531377
277.95,280.52417,1.7860593
282.95,283.49878,1.460541
284.35,285.96674,1.250008
280.05,280.6541,1.7013965
279.85,280.80197,1.5814142
283.05,282.4337,1.3364385
281.65,281.23224,1.2259411
282.55,282.25558,1.2723639
279.25,279.815,1.3834865
280.75,280.495,1.1268905
281.45,281.9431,1.25932
282.15,282.00717,1.4361962
274.95,272.68027,1.3782617
273.65,271.5801,1.510278
286.25,285.45248,1.4988014
286.95,286.467,1.16997
284.45,286.06918,1.3681978
284.95,285.31607,1.5168273
287.05,285.51178,1.4763628
287.75,286.4262,1.1864877
286.85,285.5346,1.3106455
287.15,286.15805,1.3343009
287.95,285.41504,1.1158512
287.25,285.50687,1.5030177
285.85,286.0774,1.4251546
287.55,285.05704,1.4334197
287.65,285.20685,1.2332622
286.95,285.45557,1.2720419
286.85,285.3828,1.4258388
284.55,284.80908,1.1983796
286.95,286.30325,1.5307189
285.75,287.04898,1.0878837
288.35,286.37604,1.4614675
289.05,287.30188,1.2761712
288.95,286.0761,1.5485656
289.45,287.03668,1.1524397
286.55,285.79364,1.1529422
286.65,285.8509,1.506849
284.75,285.48715,1.4969037
286.85,286.08008,1.4933286
287.15,284.59113,1.5511036
287.15,287.41443,1.2447553
287.55,285.275,1.4499527
285.95,285.8176,1.2557179
284.75,286.38513,1.3833944
285.65,284.85535,1.4597628
286.95,285.64655,1.293116
286.45,286.17453,1.4551989
281.75,284.48972,1.1982355
287.15,286.8251,1.3516256
288.45,287.70828,0.86208093
282.85,283.45956,1.1106355
284.05,283.06348,1.1310544
280.35,283.67654,2.9860916
285.15,283.9626,1.4601785
283.15,282.74023,1.150709
281.85,281.98227,1.2897974
279.85,281.26117,1.5263886
284.15,285.52032,1.4037997
286.25,286.4551,1.2664182
280.35,280.7945,1.2046833
283.55,283.3178,0.8445277
278.65,279.26895,1.260795
281.15,280.6169,0.77031434
283.45,284.55682,1.1129278
282.45,284.2725,1.3224111
286.85,286.52295,1.4253217
282.75,283.42438,1.0285327
283.05,283.08112,1.2247399
283.95,283.55524,1.3026644
286.25,285.77136,1.7444223
285.45,286.03503,1.1509383
284.15,285.40683,1.1780514
281.75,281.67413,1.1500913
285.25,284.716,1.4915307
285.95,286.25284,1.604564
276.25,276.0905,1.3024181
286.45,284.20862,1.2962227
283.75,284.8654,1.3198577
287.15,286.35312,1.2167668
285.05,284.49225,1.4679272
284.35,284.9376,1.2653494
285.25,284.78937,1.2556974
282.95,282.11533,1.1718764
286.55,286.2388,1.398244
287.25,285.13098,1.2642173
283.15,282.45236,0.89248693
286.15,287.06772,1.2491568
283.65,282.92596,1.0050535
284.15,286.0826,1.1634105
282.95,285.01343,1.3926951
280.75,282.5226,1.5339075
288.05,285.98193,1.2608829
287.35,285.57245,1.4733428
287.15,286.96878,1.2633433
288.25,287.57547,1.0183156
288.15,287.88058,1.0523342
288.25,287.1289,1.1698978
288.85,286.66034,1.415087
287.35,286.22122,1.4351104
287.45,286.45056,1.3304768
289.05,288.07047,1.007232
287.95,287.1881,1.0453227
284.85,285.2618,1.5522548
289.05,287.0854,1.1734828
289.05,286.89764,1.2418467
285.95,286.7107,0.9740929
287.55,287.4117,0.9027541
287.85,286.19196,1.1826072
285.05,285.60483,1.5654099
286.75,286.51892,1.2597146
286.75,286.51083,1.0691996
284.85,284.91324,1.0305974
285.65,285.2691,1.6106294
288.15,288.29752,0.92606974
287.15,285.0047,1.5618465
281.95,282.46677,1.7888945
284.95,285.78964,1.0410315
284.05,284.07388,1.0378369
284.25,282.01846,1.7777615
285.15,286.3849,1.3577648
287.85,287.12576,1.0389329
282.35,282.79883,1.7657387
281.05,283.91846,1.6511886
285.55,285.783,1.5145397
281.15,281.77173,1.1169543
282.45,281.9213,1.6455534
281.45,281.2831,1.3262867
286.25,286.2305,1.6569498
281.85,283.8183,1.5471244
285.65,284.48337,1.7849333
276.95,273.8605,1.3345375
274.25,272.3569,1.5879102
280.45,281.52347,1.2054417
281.25,282.92303,1.0476104
281.95,282.21213,0.9573072
282.75,282.13715,1.1806062
282.15,284.02612,1.1334525
282.75,282.5343,0.9611764
283.65,283.13718,1.010886
281.35,282.04575,1.0246748
283.45,283.51407,0.9159742
284.35,283.59387,0.98725474
283.25,282.5141,1.0768856
285.15,283.89716,1.0047772
284.15,283.89856,0.98778135
281.85,283.60965,1.0156276
282.65,284.75082,1.0865633
282.25,284.43332,0.9413711
281.95,284.55728,1.4031382
282.95,283.80676,0.9383278
281.95,283.96582,1.3473343
282.15,282.84293,0.92211366
279.85,283.6154,1.4738388
281.25,283.13376,1.1313787
281.85,283.46515,1.0369303
281.45,284.22983,0.9747134
282.45,283.73022,1.063729
281.75,284.59952,1.0048485
282.15,284.17023,0.8759825
285.15,285.2728,1.028783
282.95,284.9813,1.0194814
284.55,285.4488,1.4683098
287.15,286.69864,1.2881117
285.45,284.7369,1.647529
284.65,284.3745,1.4044664
284.25,284.15646,1.2713102
285.45,285.53668,1.4869488
285.35,286.60077,1.27627
286.95,286.52686,1.2171654
281.05,280.00165,1.1561648
281.95,283.0419,1.5677433
280.55,285.18103,2.4867556
282.95,283.8135,1.3232195
284.35,284.24115,1.5389451
280.65,282.6985,1.4463859
280.25,282.45135,1.5846685
285.45,285.4759,1.3898373
285.75,286.16016,1.544123
281.45,282.16238,1.6363019
282.35,283.06027,1.0043992
282.25,280.74716,1.1155014
282.45,281.73682,1.5101986
283.05,283.63177,1.3483331
284.25,283.58353,1.3909298
285.95,285.87006,1.3178043
284.15,283.8242,1.1215174
281.65,284.88034,2.0137866
284.75,284.3198,1.3491669
282.05,285.21234,1.7259842
284.45,285.3056,1.1525096
284.25,284.30585,1.1034181
282.75,283.62296,1.3926386
287.05,286.18265,1.5566244
284.15,283.77872,1.2131757
276.15,276.90036,1.3288491
283.65,283.436,1.1864953
283.15,283.6914,1.6376216
286.15,286.18192,1.3196266
285.45,284.929,1.5935831
285.35,285.86847,1.5248086
286.35,286.04428,1.3691576
284.25,283.72916,1.163026
284.05,284.66864,1.3343215
284.85,284.2285,1.3199991
283.75,283.51212,1.3787367
285.65,285.48355,1.5546684
284.75,284.513,1.1822494
284.55,284.48984,0.9263155
284.75,283.66098,1.2849319
281.25,283.63147,1.665696
281.45,282.8801,1.4896284
279.65,282.136,1.8180708
282.55,283.60574,1.4196388
282.75,284.4817,0.9588854
282.75,285.17172,1.0370487
281.45,284.25708,1.1291173
282.15,284.51376,1.3342612
281.45,285.1142,1.1743376
282.25,285.30264,1.0501956
283.75,285.0466,0.95282936
283.95,284.39117,0.8778476
281.75,285.4506,1.0243223
282.75,284.6109,0.99628294
284.35,283.64218,0.9873637
283.25,283.6229,0.9298209
284.45,284.86398,1.0108553
282.55,284.46802,1.040787
281.95,284.86374,0.9984729
283.75,285.21765,1.0622485
284.25,284.1582,0.95365864
281.95,282.10507,0.97038937
281.35,285.50726,1.135992
285.65,285.52673,1.015001
283.45,284.71216,0.99024224
284.45,282.68524,1.5140071
283.85,283.71463,1.0278906
281.05,281.84283,1.0781876
280.05,282.62186,1.5713773
285.65,284.51184,1.4006352
282.05,284.32913,1.2320848
284.95,283.90036,0.91715115
284.65,283.9989,0.79758555
283.65,283.19965,1.7200936
282.15,283.19165,1.6107285
283.15,283.11758,1.6795592
280.65,283.06442,1.5647446
284.45,282.61755,0.8448761
282.45,284.71722,1.6173126
284.55,284.68134,1.919064
277.45,273.34344,1.4973245
278.65,273.1044,1.9465935
280.35,280.16147,1.5051332
280.25,280.0489,1.3604201
280.95,281.3162,1.093881
282.35,281.15146,1.5728698
281.45,279.36166,1.6202847
282.35,281.87823,1.3308227
281.35,279.99573,1.6030108
279.35,280.50458,1.4525573
283.25,280.33075,1.1827408
282.35,280.5892,1.4048939
282.15,281.72925,1.0279461
283.35,279.7078,1.5754184
282.75,280.12018,1.4363484
279.95,279.903,1.4074839
283.05,281.39178,1.3598701
282.45,280.8123,1.3562838
282.85,280.57184,1.6495508
281.65,282.3793,1.1598746
278.25,279.67374,1.1814862
282.05,281.18607,1.2067738
278.35,278.30664,1.3746009
280.55,280.21927,1.3629576
281.15,279.6822,1.5456121
278.85,279.6615,1.5675998
282.25,279.8563,1.4931358
282.25,281.28085,1.6904465
282.95,280.74258,1.4355497
281.65,282.1989,0.9993723
282.95,282.29214,1.2666564
281.15,281.6008,1.0490738
285.15,284.13562,1.1514966
282.05,282.16327,1.6368495
