t2m,mu,sigma
280.95,280.8095,1.7290064
277.45,277.32547,2.1196334
279.35,276.75232,2.2857547
279.85,276.686,2.3465228
279.85,279.35156,1.7041254
279.15,277.41132,2.1548996
280.55,279.76593,2.1883497
279.75,279.95282,1.9109238
274.45,277.02084,2.7674155
281.65,280.94543,1.9983363
283.05,282.4688,2.6356268
277.15,279.2831,1.9324553
282.75,281.05634,1.9054203
278.55,278.92117,2.05311
274.25,276.22382,2.3668735
278.25,277.89755,2.1767242
276.25,276.49673,2.228318
276.25,276.73978,2.0558372
275.65,276.03726,2.1367123
278.05,278.88348,2.3461342
277.95,278.13126,1.8471162
277.35,277.04755,1.8493578
277.95,279.30896,2.1678052
278.25,279.2154,2.1135893
281.55,282.02493,2.0921888
280.35,282.0047,2.1862593
276.85,276.6479,1.855537
278.25,277.56454,2.4536936
277.35,277.72174,1.9467444
278.45,278.30057,2.021698
278.55,277.25217,2.0117474
279.75,279.57056,1.9873773
279.05,278.42984,1.8052156
277.85,277.5941,2.289623
280.05,280.953,2.0663702
281.05,280.29532,1.7929697
278.85,278.1469,2.0750842
277.35,276.24716,2.2882414
277.95,279.6584,1.8529661
281.05,281.94818,1.6676542
279.85,280.93414,1.8238142
281.55,280.562,1.8836843
281.85,280.98996,1.791821
276.05,275.5672,1.7965436
279.65,280.13068,1.807169
280.15,280.11835,1.778485
276.25,277.22125,2.1867661
279.55,279.0396,1.8127049
282.75,281.98996,2.3546648
280.65,280.42685,1.6333064
280.75,280.30768,1.5969636
280.85,280.24658,1.5515996
282.05,281.84796,1.2349633
280.85,280.3342,1.7431092
280.65,280.14368,1.8347555
281.25,280.07565,1.9852535
280.35,280.16742,2.0057533
281.45,280.59088,1.8642669
281.65,281.09552,1.7549678
280.55,280.27902,1.7091379
280.95,280.57648,1.9401426
279.85,280.34772,1.7530518
280.65,279.62067,2.0415456
279.25,279.7409,1.5259473
279.75,280.3661,1.7232887
280.55,279.63107,1.8422982
281.05,279.93372,2.152897
280.75,280.75452,1.7565978
279.35,279.76816,1.6591516
278.85,278.5952,1.9232538
281.75,279.79755,2.208438
279.55,280.51703,1.7060993
280.15,278.99304,2.288834
282.15,279.65118,2.1577835
279.85,278.62067,1.6441036
277.35,277.10428,1.7402313
277.15,276.23267,2.3690162
281.05,281.17346,1.8365684
281.75,280.88858,1.6118754
275.85,280.6573,2.2030296
280.75,281.20764,2.3780155
282.55,280.75076,2.1397927
281.75,282.6652,2.0197716
281.95,281.76617,2.1895468
278.45,282.9691,1.8637118
281.15,281.20624,2.498795
279.15,283.32098,2.3180475
277.45,283.55206,2.1757872
273.95,274.88843,2.0386198
273.55,274.39774,2.4541793
280.15,278.9461,1.7583926
279.55,278.9375,1.4809095
279.75,278.78754,1.7674851
279.35,277.96014,2.0495973
278.35,277.8863,1.7501366
278.65,277.7714,1.9855896
277.15,277.21332,1.8770239
276.35,276.5882,1.945451
277.65,277.31503,1.7604995
278.95,277.41208,1.781601
279.15,278.14346,1.8289043
277.15,276.46448,1.9163088
276.85,276.5163,1.7403226
275.65,275.52994,2.151579
277.65,276.73798,2.0069103
275.45,275.42133,2.110025
277.65,276.2261,2.136414
280.35,281.03238,1.241307
277.65,278.95108,1.6353928
280.05,279.7341,1.4475151
276.85,278.2557,1.7899916
278.25,278.681,1.6685294
277.95,278.30954,1.661756
277.75,278.07812,1.8615825
277.55,277.25574,1.9471143
278.75,278.44913,1.6553082
277.25,277.5893,1.6470704
279.25,278.29028,1.511782
280.35,277.74316,1.775768
280.35,277.44174,1.6177557
277.75,275.9972,2.012176
277.65,275.36298,2.074935
275.55,274.8936,2.2310662
279.65,276.39282,1.5390002
275.85,276.00223,1.979085
278.45,277.3005,2.040884
280.95,277.72937,1.6202834
273.45,271.54514,2.5586264
278.95,277.54318,1.8907413
283.75,278.7966,2.2081606
276.15,273.92023,1.7901307
280.35,278.10226,1.7742035
277.85,275.8905,1.9487175
275.25,274.2935,2.4832199
280.05,276.45468,1.8831043
277.55,275.39178,2.145589
275.75,274.2283,2.0025477
276.55,272.6867,1.8204355
273.35,274.4895,2.2593985
276.35,275.16193,1.6904973
277.45,273.48047,1.7354906
276.15,273.73605,1.8798289
281.45,277.36945,2.0167933
278.95,278.45914,1.7056211
282.65,277.94998,1.9366602
281.15,275.9085,2.1588597
279.45,275.21417,1.6764154
279.05,275.06995,1.7800697
276.75,274.1191,1.8464175
278.55,275.7557,1.8161415
279.95,275.29758,1.6972915
272.75,273.2143,2.5170794
279.45,276.69556,1.99544
280.65,277.09366,1.8184652
280.65,275.93695,1.8545313
274.75,274.46664,2.1932278
274.85,274.2857,1.8361142
279.25,277.27148,1.6417186
277.45,276.2888,1.7828481
280.85,277.22244,1.75291
280.65,277.89868,1.6913741
274.45,272.20407,1.6899137
279.55,276.196,1.7692549
278.95,276.53,1.6082277
275.55,275.18204,2.1618042
278.75,275.68616,1.836845
281.15,278.14938,2.280877
277.75,279.9126,1.6112288
280.65,279.93192,1.6585786
280.05,279.53287,1.5283228
281.75,281.3252,1.2240547
279.65,279.4031,1.4576135
278.65,278.83368,1.741885
276.65,279.13675,1.7210754
279.95,279.31305,1.6995611
278.45,279.31714,1.6473477
280.15,279.29266,1.5130372
280.65,278.07132,1.635213
279.85,279.29715,1.6196243
279.75,279.0329,1.5032067
279.05,277.34995,2.0681586
280.75,277.31653,1.4710082
280.95,278.61362,1.5284078
278.85,277.48047,1.7500112
279.85,278.62476,1.8198916
280.65,279.0052,1.4504112
280.15,277.15692,1.6300935
279.35,275.58682,1.801626
276.85,278.3396,1.8501891
281.55,278.3959,1.4623479
276.05,277.55414,1.94213
279.15,277.00717,2.1574137
280.85,275.98856,1.461848
278.85,274.30853,1.562036
271.85,273.4766,2.1805878
281.55,277.76395,1.7312664
281.75,279.62903,1.6010187
275.95,277.73026,1.9716526
278.25,278.05783,2.0208685
280.85,277.36734,1.8607545
278.45,278.28568,1.6811929
280.55,278.89725,1.8683234
280.75,277.66415,1.9895005
277.75,278.69473,2.3474889
277.55,278.16437,2.24745
277.15,277.55008,2.3720279
272.75,271.02274,2.4568813
272.95,270.93448,3.054197
280.15,279.82806,2.0712712
278.65,279.902,2.2417746
280.35,279.9124,1.9133095
277.15,279.27484,2.2941601
275.45,278.78293,2.5894904
276.55,279.10562,2.4721847
277.85,278.864,2.7459612
275.65,277.85214,2.5916305
277.15,278.83887,2.376556
278.85,279.15997,2.6914787
280.95,279.49442,2.0473328
275.65,277.63495,2.670115
276.95,277.81918,2.8324575
277.65,277.1165,2.6350067
276.75,278.14938,2.6996388
276.15,277.30206,2.8212326
276.65,278.15463,3.0190442
282.55,282.32635,1.6369305
278.25,280.39267,2.2155876
280.95,281.2853,2.2071655
276.25,279.17834,2.5870585
277.35,279.7168,2.3957086
277.45,279.49506,2.4286253
277.25,279.35245,2.5985985
277.35,278.79825,2.7020633
277.35,280.11157,2.5500555
277.35,278.53763,2.4152694
282.35,281.04364,2.32213
277.65,280.00455,2.5390003
284.05,281.9643,2.1887987
279.55,279.23032,2.7068772
277.75,277.8154,2.9066548
276.55,276.93176,3.0110397
284.45,280.8167,2.2683957
277.55,277.98828,2.625688
283.95,280.6462,2.724769
284.65,281.31845,2.5547554
279.95,278.25735,3.2715957
280.35,280.14896,2.4865983
278.35,280.4643,3.1152468
280.75,278.64832,2.5441406
279.25,280.77225,2.286311
277.25,278.6246,2.492898
274.95,277.3311,3.026265
278.05,278.8743,2.4665828
280.75,278.01578,2.829155
276.45,277.03482,3.014036
281.75,279.20496,2.6050305
275.05,276.375,2.9704852
277.35,278.28122,2.569394
281.15,279.77615,2.3847558
277.65,279.08316,2.6635582
280.25,279.74545,2.596051
279.45,280.65253,2.0891533
278.95,279.85312,2.4381568
280.55,278.46533,2.365217
276.45,279.49448,3.0202346
283.95,279.2993,2.6473494
282.25,280.982,2.3842916
277.95,278.35956,2.7922144
283.15,280.53534,2.597084
281.05,280.1235,2.4477842
274.75,275.23465,2.9618583
279.95,279.10397,2.4050817
281.75,280.15012,2.2279897
281.95,279.34747,2.6125524
276.55,277.19547,2.9386263
281.35,279.37094,2.615953
281.55,280.14505,2.3382392
277.35,278.3325,2.5146546
284.45,281.91138,2.2034154
281.45,281.4992,2.1497517
280.35,278.20966,2.3391392
284.55,281.74786,2.6037288
279.45,279.19418,2.2375917
275.95,277.58966,2.8857102
280.15,280.0685,2.2368162
276.35,280.25708,2.6985435
279.55,281.16513,2.0047517
280.55,280.20654,2.2927241
278.55,280.86404,1.9832933
283.85,283.1143,1.5726997
280.05,281.94754,2.1107342
278.65,280.71878,2.2523158
277.15,280.71002,2.4674573
277.45,281.11758,2.3099477
278.15,281.01886,2.2667232
280.65,282.6625,2.0160155
281.45,281.44144,2.1116333
277.95,281.12344,2.350748
281.05,281.37323,2.1019812
278.85,280.91324,2.6016896
280.75,281.32596,1.962938
283.55,282.03845,2.2136147
277.95,280.29608,2.4250617
277.05,280.05643,2.6459887
279.55,281.58203,1.9816191
283.25,281.58328,2.198784
281.25,280.51572,2.3178043
277.65,279.22635,2.9087021
283.85,282.6431,2.1746898
279.05,279.21655,2.8740351
276.55,278.90915,2.4911723
281.85,281.46262,2.0143383
279.65,279.54724,2.2116957
273.75,276.87363,3.080561
283.75,282.25665,2.1802351
281.15,282.07944,2.003635
275.45,279.15094,2.423338
282.05,279.79373,2.498485
284.45,280.91043,2.5534935
278.85,279.60535,2.27557
279.65,280.92712,2.0306404
277.95,279.22073,2.7508652
282.95,281.8144,2.3332396
278.95,280.66855,2.5841892
278.35,280.67636,2.5564225
273.85,272.0522,2.8213203
272.15,272.26746,3.0929134
282.25,281.16937,1.4480861
284.35,281.65207,1.7462748
282.35,281.11197,1.2423542
282.65,281.04608,1.6673915
283.95,281.28043,1.9378064
283.15,281.51343,1.6518373
282.15,281.1543,2.011971
282.95,280.5585,2.4137936
282.75,281.2341,1.8795149
282.35,281.13632,2.0565472
283.05,280.88635,1.8699143
282.65,280.6477,2.3422084
283.35,280.72043,2.1856437
282.85,280.0025,2.4846382
283.25,280.6617,2.2683814
283.75,280.0974,2.6112406
283.65,281.2832,2.5108783
282.35,282.94073,1.3422678
283.95,282.20203,1.7324564
283.55,282.31024,1.2267038
283.55,281.31107,2.0974286
283.35,281.56705,1.7724758
283.05,281.43927,1.8240764
284.05,281.78473,2.1970408
283.25,281.22046,2.113889
281.05,281.9846,2.1037977
280.75,280.6946,2.25901
283.05,283.07126,1.7397434
283.75,282.08743,2.3395982
282.95,283.57828,1.7594322
283.85,282.5003,2.2562685
282.15,280.897,2.585491
281.45,279.6766,3.129835
282.65,282.32452,1.9194897
283.55,280.86557,2.2239192
282.95,282.491,2.3614802
284.75,283.7653,1.9906348
278.05,279.1303,2.181795
285.55,282.03458,2.242037
282.35,282.45422,3.0365186
282.15,280.89133,1.6462135
284.95,282.59473,2.1854439
283.05,280.58463,2.3745384
280.55,279.5419,2.5183382
285.55,281.65317,2.2057424
284.55,281.5328,2.420011
283.85,279.97565,2.3912635
280.35,280.5455,1.9100484
281.15,278.09766,2.4628758
282.65,280.2398,2.0364156
281.25,281.42035,2.0264604
281.65,280.98856,2.0475063
284.45,281.84125,2.4478765
282.05,282.0197,1.5525769
284.45,282.08237,2.3271508
284.15,281.9075,2.376553
283.85,281.332,1.9302226
283.15,282.43134,1.7972034
285.85,280.5369,1.8777916
284.95,283.4195,1.8859631
282.55,281.99716,1.951859
278.55,276.4521,2.2615092
284.05,281.24185,2.0347385
282.85,281.56494,1.9719644
283.75,282.23425,2.0096395
278.35,280.1457,2.5807498
283.25,282.33588,1.7557409
286.15,282.96497,1.9094099
285.25,281.106,2.195452
282.55,283.47485,1.7536227
283.05,283.16006,1.5914297
282.55,279.8292,1.917537
283.25,283.95746,2.320069
286.15,282.14734,1.956142
283.95,280.14594,2.6832209
281.95,282.40564,1.9724021
285.35,281.85864,2.6439526
281.95,281.97842,1.7492294
280.95,281.30237,1.7540116
282.55,282.02713,1.794193
283.25,283.61792,1.3700259
283.05,283.1825,1.6359634
282.35,281.7059,2.00892
282.75,282.15823,2.0086243
284.05,282.39532,1.7990386
284.95,282.8192,1.7940998
284.25,283.8507,1.5390013
283.25,282.78,1.6480424
284.45,283.1294,1.7945234
283.85,283.29156,1.6552583
282.35,280.63345,2.2981083
282.75,282.81055,1.5758198
282.75,283.59567,1.6870923
282.55,282.0704,1.8118685
282.95,281.4101,2.1985793
283.75,283.35022,1.5730758
281.15,282.50208,1.6871941
279.85,281.48587,1.6844971
282.45,281.29474,2.42911
284.05,284.2395,1.7034284
283.95,281.18298,2.332272
279.45,279.4124,2.3616931
282.65,282.22592,1.4562659
278.35,280.4327,1.6469979
279.65,278.2638,2.4202776
282.25,283.8056,1.9747175
282.85,282.72125,1.8029394
277.75,280.0512,2.481499
280.25,280.43912,2.4284456
282.05,282.2994,1.8943001
283.65,281.65543,2.1569672
279.85,282.24048,1.8431838
282.35,281.34366,2.1189146
279.35,282.11072,2.0622654
283.45,281.82205,2.2721694
281.75,281.60727,2.1367579
276.05,273.8156,1.8995055
275.35,273.90356,2.3617282
283.45,282.62228,1.4735936
285.15,283.19736,2.091366
282.55,282.30902,1.2138513
283.05,282.44675,1.5470678
285.15,283.37387,2.5709045
283.95,282.62296,1.7231867
283.75,282.55215,2.3124576
283.05,282.43158,2.3321197
283.55,283.41562,2.1912086
285.55,282.92453,2.5686882
283.25,282.32666,1.5980844
285.35,282.56607,2.9065752
284.45,282.674,2.680504
283.85,282.53342,2.6520352
286.45,282.35596,2.8474135
284.05,282.39847,2.7240422
285.95,282.73355,3.0557458
284.55,284.5396,1.6973468
285.45,284.11017,2.202714
285.55,283.8512,1.6578184
281.65,283.29654,2.7471592
284.65,283.73828,2.2947834
282.85,283.3798,2.2580078
283.55,283.5714,2.6221812
283.85,282.88684,2.6466439
284.05,283.6214,2.628677
284.05,282.44577,2.816396
285.15,284.3597,2.0552518
285.75,283.63345,2.8106186
284.45,284.23166,1.7675551
285.15,283.8134,2.2607145
283.85,282.45743,2.7391284
284.05,282.11682,2.9681168
282.35,282.87265,2.0520642
283.75,282.67087,2.5211003
284.85,283.9883,2.415083
286.05,284.77792,2.2270713
279.95,279.69772,2.2396355
285.65,282.83496,2.1565735
279.95,283.16183,2.6478815
279.85,280.79172,1.5835013
283.15,283.78668,1.9875829
284.85,281.76212,2.4689739
284.25,281.6548,2.5026011
285.95,283.19586,2.529943
285.45,283.03564,2.3461533
284.75,280.9038,2.4164186
280.35,281.12787,1.7751887
276.95,279.23715,2.145703
285.45,281.43668,1.8551668
280.95,281.98672,1.881003
282.35,281.69507,1.8645444
286.45,282.87415,2.6098366
282.75,283.59702,1.5046593
281.75,282.76874,1.9464242
284.15,282.2246,1.860442
284.95,282.8769,2.756357
284.15,282.4239,2.123475
282.05,282.80606,1.9231741
283.75,281.4741,1.7879459
283.25,283.77072,1.7475615
283.15,282.66406,1.802354
274.75,277.31723,2.2724152
283.45,282.02905,1.9275538
282.05,282.41077,1.8639312
284.85,283.06387,2.2428503
283.95,282.09784,2.758206
281.95,282.4398,1.6008295
285.05,283.76407,1.5396322
282.05,281.8222,1.7993814
282.95,283.8502,1.687294
283.35,283.81604,1.8192359
280.25,280.19986,1.7466327
283.15,284.60068,1.9246854
285.55,283.20255,1.6700308
283.85,282.41568,2.7075996
282.75,282.80325,1.787452
280.95,282.4954,2.4169998
285.05,284.03348,2.140009
284.35,282.523,2.214025
286.05,283.89374,2.1634092
286.75,285.24588,1.6747882
285.25,284.90518,2.056244
284.75,283.75873,2.3964586
285.35,284.33044,2.4407861
285.85,284.19537,2.251869
285.25,284.19025,2.4136105
285.05,285.13214,2.0289032
284.95,284.343,2.0421925
286.45,284.479,2.2694821
284.55,284.8253,2.2149556
284.65,282.80643,2.548511
284.15,284.15756,1.7679005
285.45,285.00583,1.9689354
284.55,283.5063,2.2193801
285.55,282.99594,2.7068527
284.65,284.4882,1.9712937
282.25,283.98282,1.9295785
280.65,282.22583,1.8231528
284.55,282.7888,2.919436
285.45,285.52173,2.0182807
284.45,282.5497,2.8311815
277.85,280.22397,2.5171595
283.15,283.3469,1.6871666
280.15,281.4805,1.8817406
277.95,279.2152,2.7470136
282.95,284.54004,1.8791187
284.35,285.02637,2.1108742
280.05,280.9299,2.5672188
279.85,280.8028,2.4319854
283.05,282.5993,1.8035069
281.65,282.23898,1.7801169
282.55,282.67612,1.817754
279.25,281.4079,1.8960886
280.75,281.38712,2.1597726
281.45,282.89944,2.2080512
282.15,282.6187,2.0939822
274.95,274.73846,1.9535421
273.65,274.36478,2.4250093
286.25,285.25354,1.6933017
286.95,286.38986,1.529061
284.45,284.2112,1.4981651
284.95,284.49182,1.890398
287.05,285.9323,1.6211649
287.75,284.9157,1.7323436
286.85,285.45944,1.8705432
287.15,285.4582,1.8759995
287.95,285.61667,1.6904833
287.25,285.91904,1.7717819
285.85,284.34055,1.6811129
287.55,284.77466,2.0576603
287.65,284.90518,1.9851269
286.95,284.8001,1.9681282
286.85,284.80188,1.9411991
284.55,284.2255,2.0031834
286.95,284.947,2.2347717
285.75,286.9886,1.4841497
288.35,286.34534,1.5974374
289.05,286.48987,1.6417305
288.95,285.6216,1.855146
289.45,286.52576,1.6229064
286.55,285.96182,1.5723422
286.65,285.52597,1.7828923
284.75,285.44443,1.8360872
286.85,285.94684,1.8369237
287.15,284.72845,1.8465567
287.15,286.3383,1.5955386
287.55,285.80853,1.8708769
285.95,285.55133,1.721117
284.75,283.83392,2.4124732
285.65,283.92444,2.3220167
286.95,283.37268,2.3608441
286.45,284.7302,2.0071068
281.75,283.79968,2.1011848
287.15,286.2996,1.8409225
288.45,286.6305,1.7647823
282.85,281.674,2.2595825
284.05,283.52478,1.9924021
280.35,283.5416,2.7118556
285.15,282.72568,1.9190798
283.15,283.97156,1.7469385
281.85,283.2414,2.0819423
279.85,282.27975,2.3477387
284.15,284.6776,1.8705637
286.25,283.70837,2.422494
280.35,281.87265,2.2032192
283.55,282.76486,1.8274502
278.65,279.45404,2.0195532
281.15,281.76398,1.8372161
283.45,283.07507,1.7951605
282.45,282.87616,2.0234034
286.85,285.18658,1.9942856
282.75,283.48193,1.3628634
283.05,283.5064,1.9657794
283.95,282.9272,1.909771
286.25,285.27515,2.4784846
285.45,284.2891,1.7530367
284.15,284.8373,1.8112535
281.75,282.07706,1.8853815
285.25,285.22147,1.9859921
285.95,284.7871,1.7217195
276.25,277.12375,2.2570052
286.45,283.66513,1.889613
283.75,284.2544,1.8072698
287.15,284.89737,2.0080223
285.05,282.92017,2.264368
284.35,283.10086,1.7793771
285.25,284.78958,1.5115075
282.95,282.34995,1.7671771
286.55,285.54474,1.7373812
287.25,285.41595,1.803553
283.15,281.64053,1.906704
286.15,285.8182,2.0005846
283.65,284.03876,1.7637435
284.15,284.5336,2.1095366
282.95,285.12772,1.8429797
280.75,284.00235,2.4228587
288.05,285.79858,1.6600463
287.35,285.23145,1.792134
287.15,286.3197,1.5485064
288.25,287.41022,1.395251
288.15,286.97833,1.6045156
288.25,286.4314,1.5838205
288.85,286.80084,1.7739813
287.35,286.64224,1.684979
287.45,286.29,1.775308
289.05,287.42865,1.538872
287.95,286.74866,1.563596
284.85,286.84882,1.7076632
289.05,286.6646,1.5800593
289.05,285.77124,1.8883318
285.95,285.9536,1.4748496
287.55,287.35007,1.5252727
287.85,285.74316,1.6404734
285.05,285.46362,1.9086967
286.75,286.3571,1.4840268
286.75,286.307,1.527397
284.85,284.38358,1.677156
285.65,285.40353,2.0776644
288.15,287.91254,1.5899231
287.15,284.70483,2.0315568
281.95,282.85315,2.1101694
284.95,285.3268,1.4680691
284.05,283.62567,1.6789513
284.25,281.80322,2.361815
285.15,285.74808,1.8951517
287.85,286.96423,1.5956037
282.35,283.7944,1.8597364
281.05,284.20605,2.1178424
285.55,284.95602,2.1103947
281.15,282.84982,1.6921693
282.45,283.4505,2.0150235
281.45,281.698,1.9681324
286.25,285.1452,2.240424
281.85,283.3664,2.0443943
285.65,283.78647,2.018872
276.95,275.56155,2.0881565
274.25,274.40048,2.3665962
280.45,282.83737,1.1260967
281.25,283.79648,1.3058528
281.95,282.63898,0.9122992
282.75,282.93747,1.1341914
282.15,284.28134,1.4850045
282.75,283.4707,1.1653858
283.65,283.93747,1.5210484
281.35,283.52905,1.2185307
283.45,284.3744,1.4020087
284.35,284.28485,1.4619242
283.25,283.2199,1.2354959
285.15,284.29007,1.7598535
284.15,283.93146,1.5904101
281.85,283.84976,1.538408
282.65,284.8468,1.4142896
282.25,284.17294,1.464168
281.95,284.774,1.6329801
282.95,284.0693,0.98177814
281.95,284.33713,1.2095236
282.15,283.9617,0.9807501
279.85,284.3019,1.4869441
281.25,284.18878,1.326236
281.85,284.04385,1.3747568
281.45,284.10645,1.447962
282.45,284.01517,1.5216293
281.75,284.3368,1.4670078
282.15,283.92242,1.4858881
285.15,285.15186,1.0985082
282.95,285.15332,1.3316085
284.55,283.57394,1.3094654
287.15,286.42566,1.2925526
285.45,284.90564,1.4099154
284.65,284.82364,1.5109302
284.25,283.46234,1.486608
285.45,284.8343,1.3201267
285.35,285.63123,1.3372223
286.95,285.41092,1.2964175
281.05,279.48468,1.8841444
281.95,284.74692,1.8055427
280.55,285.43588,2.0197873
282.95,282.35025,1.4554694
284.35,284.75726,1.6655245
280.65,283.99722,1.8476477
280.25,283.9958,1.7218962
285.45,285.37292,1.3537666
285.75,285.91324,1.3824197
281.45,283.94702,1.5597596
282.35,282.1477,1.4126512
282.25,281.06342,1.7180206
282.45,282.8372,1.5610807
283.05,282.21945,1.5864445
284.25,282.0421,1.6117237
285.95,284.3977,1.6562283
284.15,284.16977,1.2160743
281.65,284.8569,1.7539028
284.75,284.36298,1.3237547
282.05,285.6143,1.6741331
284.45,283.63657,1.2216957
284.25,283.2553,1.4933802
282.75,283.1649,1.5308247
287.05,284.89175,1.4354969
284.15,283.25476,1.1665802
276.15,278.30048,2.2855203
283.65,283.83545,1.5595734
283.15,283.7713,1.3891631
286.15,285.4536,1.1149932
285.45,284.9868,1.3038951
285.35,283.77945,1.5959269
286.35,285.28897,1.3000319
284.25,283.40262,1.4515493
284.05,283.818,1.4674568
284.85,284.66647,1.473239
283.75,281.92477,1.5004137
285.65,284.57095,1.5148733
284.75,284.80972,1.5904313
284.55,284.33572,1.449548
284.75,283.5058,1.5028113
281.25,284.59918,2.1074665
281.45,282.9513,1.3332372
279.65,282.53625,1.4049855
282.55,283.237,1.3647634
282.75,284.22424,0.97797203
282.75,284.3328,1.228838
281.45,283.82858,1.1857253
282.15,284.34875,1.3019007
281.45,284.65,1.2774014
282.25,284.644,1.4072266
283.75,284.65628,1.2146074
283.95,284.01443,1.2144858
281.75,284.80054,1.2086976
282.75,284.5433,1.1338662
284.35,283.8466,1.5479178
283.25,283.46292,1.2880642
284.45,284.6645,1.1681108
282.55,284.10938,1.1727785
281.95,284.16605,1.5927912
283.75,284.4996,1.1381116
284.25,283.82266,1.1972457
281.95,281.56168,1.2003591
281.35,284.8233,1.5128038
285.65,285.19354,1.2723242
283.45,284.26993,1.4226722
284.45,282.5306,1.5387591
283.85,282.9719,1.2222147
281.05,281.40408,1.3268816
280.05,281.22128,1.7214519
285.65,284.00107,1.5699292
282.05,283.76508,1.3014675
284.95,283.3841,1.501879
284.65,283.4525,1.5033423
283.65,283.968,1.5614041
282.15,284.07074,1.6118231
283.15,283.5785,1.7411091
280.65,283.9577,1.5030723
284.45,283.51343,2.1762218
282.45,285.05768,2.1524475
284.55,284.6014,2.2573502
277.45,275.7799,2.2610478
278.65,274.87396,2.5771582
280.35,281.16232,1.0701122
280.25,281.39856,1.1661543
280.95,281.41617,0.9327469
282.35,280.8756,1.1606474
281.45,281.7462,1.0496427
282.35,281.68506,1.0986226
281.35,281.04877,1.1816208
279.35,281.1401,1.0894556
283.25,281.33643,1.0140198
282.35,281.36142,1.0097646
282.15,281.3776,1.084621
283.35,281.45016,1.134388
282.75,281.31305,1.1222506
279.95,280.8116,1.1880896
283.05,281.62177,1.2107191
282.45,280.7479,1.201806
282.85,281.85123,1.3174634
281.65,282.29297,1.0501641
278.25,281.9696,1.0478296
282.05,282.04758,0.9246639
278.35,281.47604,1.2271639
280.55,281.72095,1.1654282
281.15,281.49118,1.1178505
278.85,281.44028,1.1988394
282.25,281.33707,1.0228252
282.25,281.42084,1.1413741
282.95,281.3794,1.1952918
281.65,282.1173,0.8863024
282.95,281.98566,1.0928063
281.15,281.19858,1.1158257
285.15,283.11234,1.2177888
282.05,281.87442,1.2721558
283.55,281.9597,1.2681314
278.85,280.4086,1.1915735
282.55,281.4566,1.2959139
281.95,282.48022,1.1300564
282.55,282.34998,1.1162733
275.85,275.63055,1.8611495
282.65,282.6439,1.4660687
283.25,283.18134,2.149706
279.55,279.53152,1.3168575
283.75,282.16052,1.5182321
283.05,281.44986,1.5249497
283.15,281.37613,1.5715265
284.05,282.32355,1.1199238
284.35,283.1012,1.299351
283.95,281.40942,1.4626861
279.85,278.4845,1.2096395
281.25,280.54617,1.4477924
284.25,281.34518,1.2530715
279.75,279.21866,1.3699765
278.85,279.15298,1.6634972
283.35,281.95145,1.586504
282.85,282.5195,1.3356873
282.15,283.20294,1.5479511
283.75,281.5107,1.1665578
283.15,282.39417,1.5235864
282.05,280.56897,1.0666643
281.05,280.3163,1.2047691
283.25,280.97754,1.3620073
283.35,281.70764,1.2712924
278.85,279.94617,1.0733618
279.15,279.4128,1.5561657
283.65,282.39188,1.3048441
278.45,280.9686,1.2091361
283.15,282.31567,1.1081858
284.25,281.88998,1.2630024
280.15,280.44785,1.3537315
284.05,283.26883,1.1762085
283.35,281.8299,1.3806889
280.65,281.0588,1.197409
279.75,281.74936,1.1280253
280.65,278.85367,1.4561359
280.85,281.1783,1.2928369
285.85,282.92673,1.2995179
281.95,281.5264,1.146898
278.65,280.1775,1.2388155
285.85,282.63257,1.8659124
279.95,281.56073,1.3640034
278.15,281.17355,1.3669254
279.15,281.20938,1.2158264
283.15,282.70654,0.9713301
281.05,281.72244,0.9471484
281.45,280.9284,1.1072506
277.95,281.63977,1.0642272
278.95,282.4023,1.0383496
279.85,281.99686,1.0978534
281.85,281.8332,0.9583564
281.95,281.08408,0.9953861
279.85,282.52768,0.96234995
280.75,281.7316,0.8892097
280.75,279.8932,1.3500185
281.25,280.36902,0.9749367
281.15,281.63855,0.9838321
280.85,280.94174,0.9842483
280.65,281.3496,1.2758915
280.75,281.9336,0.8770782
279.25,280.46024,0.9404496
278.25,278.5424,1.0612898
279.85,281.58734,1.2986206
281.45,281.96088,0.9358187
282.45,281.17358,1.2042512
275.15,279.12463,1.4958984
278.95,279.35843,0.9165414
276.85,277.71765,1.0161128
275.85,277.6972,1.6430846
278.65,281.22433,1.3115144
280.35,281.39435,1.1172941
278.65,279.77478,1.6692181
278.15,280.31256,1.6296588
279.25,280.60583,1.2085502
281.75,282.42773,1.3863871
280.05,280.69034,1.3374794
283.05,282.13153,1.5750283
281.25,281.20334,1.8736832
284.25,282.71274,1.8258579
283.35,282.2965,1.8507767
276.95,274.7026,1.4954343
275.35,275.55695,1.8734937
280.25,279.63513,2.0438116
281.05,280.16357,2.1000135
279.85,280.28067,1.7648697
279.85,279.22824,2.1533442
281.15,279.4848,2.31543
280.45,280.1777,1.9756138
280.95,279.1719,2.2813313
280.15,278.94968,2.4501276
280.65,280.11667,1.9269214
280.65,279.19815,2.2342765
280.65,280.5587,1.8058922
280.25,279.15192,2.2773988
280.65,278.8031,2.3764625
280.05,278.69647,2.3992548
281.15,278.93182,2.251384
280.05,278.7496,2.2411003
280.55,279.06833,2.4361868
279.95,281.44263,1.7760116
280.55,279.77972,2.274933
279.65,280.8337,1.770469
279.75,279.0089,2.8507957
279.65,279.85223,2.2838597
280.95,279.47784,2.007508
