t2m,mu,sigma
285.05,285.93488,1.0615947
280.65,282.0174,0.98304474
283.95,282.341,1.275628
282.95,282.65546,1.0263422
283.85,283.59537,1.0892283
284.85,285.97836,0.6919808
285.05,285.1432,0.60536206
283.65,282.36047,1.1725299
279.75,279.93793,0.43009302
283.85,283.63132,1.4814777
282.85,282.5345,1.2482383
280.05,280.43896,0.70546013
280.45,281.44748,1.110389
285.15,285.42285,0.6907182
284.85,284.5172,1.0103099
284.75,285.28485,1.0446587
282.45,283.01712,0.73079157
284.25,285.36267,0.7053065
282.55,283.81342,0.5692517
281.35,281.38843,0.5674751
282.25,282.4932,0.9886912
282.85,282.78735,1.0462563
283.25,282.78214,0.67854476
283.05,283.1262,1.6977788
284.15,284.98532,1.0544883
282.65,283.22906,0.7750622
284.15,284.88892,0.6706062
282.65,283.0552,0.7427283
282.35,282.81964,1.1277559
284.25,285.17166,1.0719187
283.95,284.4281,1.0666587
282.65,282.63153,0.6843246
283.85,284.08865,0.87376934
279.65,280.57922,0.8082657
282.55,283.03632,0.7341989
283.85,283.6614,1.104146
286.05,286.49792,0.713182
282.55,282.24734,0.7797424
284.25,284.558,1.4568259
285.25,286.5622,0.6848372
285.45,285.03793,0.836083
286.25,287.18594,0.5206804
286.15,286.83362,0.569374
286.45,287.12982,0.5954751
285.75,286.25497,0.62239206
287.55,287.85605,0.66300625
286.85,287.41553,0.5764102
285.05,285.44162,0.87664044
284.75,285.04498,0.659912
286.05,286.78006,0.60713375
286.65,287.11072,0.55787575
283.15,282.24646,0.64636177
286.15,286.25888,0.57567865
286.35,286.5331,0.66472435
283.85,283.243,0.5673636
282.35,280.84708,0.49497992
283.15,281.7026,0.8720886
281.95,282.74173,0.7866858
285.75,286.49606,0.62393963
284.35,284.30408,1.3111374
283.35,284.01666,0.84447134
284.85,284.709,1.036462
282.25,284.2011,1.6723454
284.75,285.65652,1.0604601
281.35,283.5958,1.9913268
286.15,285.06796,1.4176375
285.75,284.4853,1.2726492
279.35,280.88712,1.4032651
280.05,279.483,1.8858443
288.55,288.44724,0.75535977
288.75,287.47165,0.94687593
288.55,288.4119,0.67731535
287.35,287.47696,0.87286377
288.15,287.445,1.013585
287.15,286.66238,1.0242448
286.65,287.0384,0.8641552
286.95,286.39502,0.9155132
287.85,286.83664,1.1807292
286.45,286.58246,0.7809075
286.85,286.26434,0.9638424
286.25,285.41852,0.9420647
286.35,285.43805,1.0334646
286.85,286.15594,0.86066574
285.65,285.8469,0.9785994
286.55,285.90674,0.9193827
288.05,288.2068,0.75313085
287.85,287.9178,0.54813445
287.85,287.87772,0.54420507
288.75,288.88403,0.7941704
287.95,287.99164,0.5710602
288.75,287.55505,0.9754745
288.25,287.0219,0.9782565
287.85,287.44037,0.6500009
288.15,287.45624,0.76566243
287.65,287.0855,0.59106535
288.05,287.32126,0.6994163
287.15,287.1164,0.5141742
287.95,287.23242,0.5660044
284.65,285.54846,0.57241106
284.75,285.15912,0.8425489
284.95,284.90097,1.218749
284.65,284.67242,0.5305597
285.65,285.47437,0.88443035
287.55,287.2462,0.65258646
286.85,286.1417,0.63504374
277.55,277.96246,0.6721577
286.55,286.98917,0.610109
286.55,285.47067,0.59023905
281.35,281.98212,0.55524004
287.65,286.98026,0.5918329
286.65,286.13974,0.7517298
286.15,285.41177,0.8277002
286.45,286.06125,0.70646584
285.45,285.40692,0.9563169
285.85,285.23572,0.6045501
282.05,281.02005,0.6259061
283.55,282.61365,0.597431
285.35,285.10318,0.5477174
282.85,282.5029,0.6368394
280.75,280.89447,0.67573535
287.15,286.9829,0.6010996
284.75,283.8786,0.68986225
286.05,285.5916,0.4030958
284.55,284.37683,0.63457215
285.65,285.71213,0.54720557
285.35,284.64447,0.6193634
284.45,284.07367,0.65023786
285.05,284.45868,0.57636505
283.95,284.51926,0.54811865
285.15,284.7957,0.4802933
281.75,281.6104,0.8743851
284.65,285.302,0.49092633
284.85,285.53595,0.50943595
285.05,285.43753,0.66981643
283.45,284.31177,0.91618466
281.65,282.54883,0.49606976
284.55,285.5116,0.4907142
284.85,284.84607,0.5759743
284.65,285.1926,0.5426342
286.05,286.10324,0.4935078
281.85,281.18356,0.64924395
283.35,284.25873,0.59116495
285.35,285.90607,0.6152927
286.05,286.3079,0.8016843
284.65,284.90936,0.5075785
286.45,286.48523,0.5650989
287.05,287.99466,0.7707265
287.85,288.3711,0.7425434
287.85,287.27066,0.6489717
287.05,287.2438,0.5809348
286.45,286.5754,0.46154144
288.35,287.8124,0.69631046
287.65,287.63138,0.59082675
285.75,285.8784,0.5184096
287.15,287.1717,0.47183108
284.25,284.23462,0.5231969
286.65,286.70013,0.4726004
287.35,287.20224,0.58176374
284.85,284.5822,0.4795661
284.85,284.22595,0.48309356
284.95,285.7143,0.61662567
287.25,287.62103,0.7363685
286.25,285.98193,0.8539437
284.75,285.13184,0.59347236
285.35,285.22766,0.5002402
284.15,284.62177,1.8594066
285.45,284.444,1.0093223
284.25,283.47314,1.8283073
284.55,284.0816,0.81526154
283.45,282.86014,0.8098223
278.65,278.75986,1.0147244
278.65,276.91922,1.4994935
288.85,288.601,0.77176833
285.75,286.7628,1.0587854
289.05,288.73346,0.65457946
288.85,288.3366,0.73018074
283.15,286.22272,1.0834872
288.45,288.21002,0.6236839
287.15,287.04968,1.2138808
288.65,288.18787,0.7078718
288.15,287.5144,0.9086819
285.45,285.60168,1.1243804
288.65,287.91418,0.7151646
287.85,287.35956,1.2481003
288.45,287.21503,0.9838494
288.55,288.03427,0.6420867
285.65,285.28848,1.236082
288.45,288.30515,0.55484533
287.35,286.427,1.3506837
286.95,286.61163,0.870574
285.25,284.11536,1.4183489
284.45,284.91916,1.2120454
285.95,287.39252,1.0460999
284.65,284.57916,1.2787852
285.75,287.15668,1.0366658
284.75,285.88425,1.0660194
284.15,284.1434,1.298168
285.05,284.9974,1.1383158
284.35,284.15918,1.345405
284.45,284.60538,1.3190471
285.45,283.74344,1.1766775
285.25,284.64084,1.4349632
284.25,284.12222,0.84727734
288.05,286.6039,1.1998051
288.05,287.51758,0.89788634
282.05,282.72717,1.5517292
287.95,286.04492,1.3684272
285.35,284.4012,1.6463561
285.85,286.03192,1.097516
286.35,285.3868,1.1689134
282.15,281.50464,1.340458
284.95,281.8458,2.8817205
280.45,281.7162,1.3015981
281.95,281.07687,1.3223772
281.85,280.9877,1.4022633
283.65,283.48312,1.772362
286.75,285.6648,1.2448354
288.25,287.18683,1.2771133
280.75,281.4794,1.3275194
281.65,282.56033,1.2590528
279.65,279.2457,0.88956445
282.05,280.89783,1.0849293
282.45,282.4966,1.3545027
281.75,283.8279,1.1276724
285.15,282.31012,1.7350152
283.25,282.96237,1.2410874
281.25,280.66052,1.4635332
283.85,284.24384,1.4906126
284.65,284.51443,2.029306
283.15,283.72998,1.266206
283.25,282.59198,1.2421509
280.95,280.68472,1.256231
283.05,283.45255,1.2629353
282.95,282.91156,1.2113183
278.35,277.95584,1.0521792
280.85,280.811,1.0627545
282.35,281.44107,0.9486519
284.85,286.09265,1.3618577
287.45,286.7142,0.7547831
284.45,283.6283,1.2369666
282.35,282.3735,0.8448585
280.65,281.12576,0.9832806
283.95,283.46933,1.0893862
281.75,280.83823,1.1103362
282.25,281.61295,1.3231884
285.55,284.22397,1.2262738
282.25,281.5002,0.9058174
288.55,288.69556,0.58120596
281.95,283.17776,1.3752737
281.25,280.5993,1.4786597
282.25,283.79718,1.2965702
282.25,283.52557,1.28163
285.95,284.68393,0.9873837
284.85,284.81256,1.2217543
284.65,284.05176,1.1675518
285.35,284.00302,1.3282123
284.85,284.26324,1.1780436
283.35,281.3799,1.4140635
284.95,283.80054,1.083799
285.65,284.8028,0.90745944
284.35,283.1651,1.1245735
283.75,283.1287,1.249676
285.05,284.9824,0.95444167
284.35,283.0189,1.4803979
283.45,283.54886,1.2058797
281.15,281.65607,1.1997446
277.45,278.21317,1.6889945
284.45,282.5581,1.2289097
283.85,284.0407,1.0542035
280.85,280.6748,1.873344
283.15,281.45685,1.500666
280.35,280.43375,1.3072968
282.75,281.55133,1.382634
279.65,281.9078,1.6941588
285.75,288.1595,1.8740461
283.35,283.8915,1.2412955
283.25,283.12323,1.4148751
278.25,279.54013,1.1856854
274.85,275.81436,1.0811197
284.55,283.79037,1.3878468
280.55,281.11014,2.2744205
284.95,284.95712,1.1053348
281.45,283.8659,1.5193903
277.85,278.6182,2.0549166
277.65,280.3478,2.0372334
280.35,281.9009,1.7914501
278.15,280.56403,2.0413983
275.85,277.26233,2.3276489
283.55,284.2424,1.3124727
276.45,278.6505,2.418471
277.85,279.21967,2.109962
279.75,280.21512,2.0599396
276.15,277.51212,2.397098
279.35,281.7122,1.9250401
274.85,276.9949,2.1461308
283.55,284.05176,1.3179246
277.85,279.23007,1.863602
278.55,281.81216,1.8057778
284.75,283.22363,1.4222078
276.45,278.59915,2.3787153
279.65,280.43018,2.2696462
277.95,279.27985,2.1421
275.85,278.5703,2.2826452
276.35,278.40433,2.2184057
277.85,278.78012,2.4093404
277.25,278.2794,2.34873
279.65,280.1121,1.7265842
277.45,278.71225,2.4227715
279.65,280.25235,0.75412625
280.45,280.85947,1.4109409
281.15,280.8893,1.9806638
279.45,282.6765,1.1459495
278.55,278.3145,1.009738
278.05,279.70068,1.772948
279.25,280.02844,1.989856
281.85,281.16537,1.6260328
278.35,279.02356,1.2388569
278.15,278.24316,1.6572295
284.35,282.49203,2.4879637
281.85,280.1579,0.97406584
280.15,279.00348,1.5224018
278.25,278.63324,2.024828
275.75,278.1573,2.2839015
277.15,278.37347,1.9765652
280.05,280.43314,1.6789336
276.45,277.5845,1.9350605
275.25,276.54333,1.1960539
279.65,280.441,1.7594501
277.35,277.3175,1.3474331
277.65,277.2037,1.3936516
281.65,280.39227,0.9423557
276.55,278.72214,1.8528551
282.05,283.4724,1.2183658
281.35,281.86212,1.91718
276.55,278.3984,1.8398185
277.15,278.61838,2.1832461
276.85,278.47867,1.5586218
280.35,278.7497,1.1581106
276.75,276.8395,1.3005672
279.25,278.41022,0.96893245
277.45,277.26956,1.0707314
276.65,278.08868,1.7256081
279.35,279.43555,1.3624572
280.05,279.56897,0.97056234
278.65,279.8138,1.5733371
279.25,281.66605,1.3689902
280.35,280.2407,0.8462537
282.85,282.2951,1.0515721
281.65,281.63275,1.3441947
279.85,279.6671,0.76662725
280.35,279.1375,1.082153
276.75,275.88016,1.328672
280.35,279.72757,1.0298569
278.95,277.92282,0.92845017
282.45,282.96567,1.0692976
279.65,278.17365,1.1044
279.55,279.58792,1.5130693
279.35,279.08835,1.2887367
279.75,280.36267,2.1831605
280.25,280.6479,1.5645819
281.55,281.11624,1.3790505
280.35,279.11322,1.1017061
278.95,281.07892,1.9134283
279.25,280.30612,1.7708013
278.95,278.715,0.87897176
280.95,280.61072,1.385437
278.25,277.4763,0.885553
280.55,279.9155,1.2331067
277.85,278.37482,2.21658
278.95,277.79227,1.138156
272.15,274.4099,1.9032737
280.75,280.0087,0.9454725
282.05,280.895,1.159234
282.05,283.3318,1.9831706
280.85,281.60004,1.2154845
282.75,282.60724,1.4908477
284.05,284.17816,1.081529
284.45,282.28262,1.9561719
283.15,283.35138,1.6441079
281.45,281.62225,1.5222421
280.15,280.98972,1.7046767
276.15,277.028,1.3461814
274.15,274.39767,1.5341964
288.85,288.14435,0.8923739
288.35,288.12466,0.7775913
289.25,288.80087,0.75992095
289.15,288.20615,0.85213894
288.25,288.17184,0.7641497
288.35,288.5998,0.76482964
287.85,287.93915,0.8576243
286.95,287.82956,0.81995153
287.55,288.08548,0.9104823
288.85,287.79855,0.7645154
288.35,288.22076,0.8865776
287.95,288.018,0.8349657
287.75,287.934,0.910045
287.75,288.20508,0.9012382
288.35,288.1038,0.9157063
287.55,288.62274,0.7422024
289.05,288.4643,0.95058995
288.65,287.81808,0.8799454
288.25,287.86447,0.89046174
288.65,287.87704,0.6766921
288.15,288.40656,0.8965478
288.55,288.3255,0.8370946
287.85,288.6088,0.6098157
286.65,287.73196,0.7201249
286.35,287.75397,0.78042674
287.85,287.7832,0.78840256
287.85,287.70633,0.8490186
288.15,287.85324,0.9119115
288.55,288.3044,0.84138393
289.15,288.46707,0.8632821
287.05,287.2838,0.91701055
287.75,288.4899,0.9496244
287.95,287.5045,1.0948199
288.95,287.138,0.9209013
287.35,287.41595,1.127132
289.85,288.6769,1.0305089
289.95,288.86966,0.81076455
282.25,283.23532,0.8953328
286.95,286.19888,1.3441569
289.55,287.25073,1.8222563
286.85,285.5207,1.3139701
286.05,286.69974,1.2474871
286.45,285.7785,1.2565011
287.15,286.5274,1.5988184
289.65,288.40643,0.90529495
289.15,289.06052,1.0286615
284.65,286.10617,1.2935491
285.45,284.60886,0.9752424
284.25,283.5096,1.322175
286.05,285.31247,1.0420911
285.75,285.34027,1.2848128
285.85,284.73407,1.306369
288.45,287.79947,1.2151784
285.55,286.44644,0.8960689
289.05,286.29474,1.3630207
288.45,286.33154,1.3176893
288.25,287.78806,1.2428633
288.35,287.2646,0.8434871
286.25,286.24698,0.9911748
284.75,284.99313,1.2639077
288.65,288.30344,1.134142
286.55,286.5475,0.8107286
281.35,280.9334,1.3798453
286.65,287.01465,1.1393914
286.25,287.06296,1.1531553
288.65,288.80353,0.81158185
287.15,286.83112,1.308739
287.55,285.5681,1.2540084
288.85,286.84897,1.0863111
288.05,285.48248,1.2913584
286.95,286.63986,0.9024878
287.05,287.1907,1.0352985
285.35,285.34985,1.2032542
287.45,287.5947,1.0817969
286.15,286.56763,1.1041545
288.85,288.6776,0.9099826
286.45,286.77914,0.8867697
287.65,286.1537,1.2307446
286.45,285.91837,1.2163184
287.55,285.5082,1.4166698
287.45,287.27185,0.7437367
287.45,286.9042,0.8180908
287.95,287.7842,0.8413466
287.25,287.2704,0.7756356
289.35,288.26956,0.9436426
288.25,288.02808,0.8294929
286.35,286.8519,1.0305324
285.85,286.80814,0.74314374
287.95,288.03372,0.7403434
288.25,287.98502,0.842309
284.65,285.08145,0.78939545
288.05,288.1171,0.76092565
288.55,287.90985,0.8297428
285.85,286.3039,0.8014935
283.65,284.73483,0.77574587
284.85,284.74646,1.2999082
286.25,286.4745,1.0728165
286.35,286.7144,0.9507988
285.75,285.81592,1.5259694
286.15,286.82315,1.215461
287.35,285.49554,1.1936377
285.25,286.0138,1.5932317
287.15,287.34,1.2625899
284.25,284.1501,1.5230132
286.45,285.96878,1.3268614
284.45,284.4639,1.2369545
281.05,280.4644,1.3659321
283.45,278.25348,1.5193496
281.55,280.38382,0.89310455
279.95,278.84766,0.76052046
281.05,280.5119,0.854929
280.95,280.09274,1.2908953
277.35,277.39493,0.7723871
275.15,275.86673,0.86026883
277.25,277.21637,1.0723019
276.05,276.40607,0.8975119
278.35,277.48914,0.8156928
278.85,279.4459,0.89070046
275.45,275.4963,0.95612967
275.95,276.09988,0.88866925
277.75,276.3592,1.152699
276.35,276.22607,0.85057604
275.25,276.01166,1.276004
276.15,275.99396,0.944577
281.85,281.41614,0.57475805
278.25,277.98566,0.86660326
279.95,279.8558,0.7938149
279.15,279.22226,0.9523002
277.45,276.89868,1.0708603
279.05,278.31238,0.91565156
277.25,277.9659,0.73156476
276.85,277.48358,0.8051999
277.75,277.4631,0.722088
278.75,278.12534,0.7469551
275.35,276.64636,0.7812779
278.15,277.65125,0.7266846
277.65,277.24622,0.7976812
276.85,277.12537,0.6756555
275.35,275.2516,1.1621865
276.15,275.86517,1.2781109
271.85,274.81406,1.3892406
276.85,276.3753,0.77568644
277.25,275.81497,1.1289576
275.95,277.09262,0.92548096
277.35,277.49683,0.7060774
272.55,275.3084,1.46625
276.25,276.67508,0.93224454
280.45,276.59845,2.402608
274.05,274.00412,0.9437784
278.55,277.69308,1.0585277
275.25,275.20337,0.8943875
272.35,272.84982,1.3708528
275.45,276.51837,0.9412606
275.25,275.1139,1.2117976
271.65,273.40155,0.88715667
273.35,273.33566,0.793429
272.95,273.6932,1.2589539
273.75,274.9236,0.9263707
272.85,274.01202,1.0226957
274.65,273.87613,0.9419963
277.65,276.71143,0.7503047
278.25,278.14972,0.8718476
274.65,275.74402,1.3796412
274.15,273.86032,1.0313989
274.95,276.43076,0.9995495
276.15,275.575,0.7185365
274.45,275.23477,0.85185194
273.25,273.80487,0.84795564
274.45,274.8235,0.95445037
276.25,275.7896,0.7014685
278.25,272.54218,1.2617083
275.85,275.8163,0.83067644
277.45,276.71832,0.64636517
276.45,276.36572,0.7778575
272.05,274.92157,0.976638
274.25,273.42453,0.8594327
277.35,276.22314,0.7739819
274.35,275.47012,0.8472964
276.65,277.03397,0.645526
277.95,277.19623,0.7729777
273.45,272.164,0.9443017
276.25,276.1256,0.87555724
275.15,275.9534,0.77177614
274.55,276.2254,1.2678678
275.65,275.56647,0.8785449
278.95,277.81955,1.1500549
277.45,278.77176,0.7407863
279.05,279.33633,0.94387233
278.65,279.30392,0.6847718
280.75,278.74545,0.76180637
278.25,277.62476,0.7065371
277.95,278.00464,0.8530973
277.25,277.63882,0.7716471
276.65,277.7192,0.78350717
277.35,277.93555,0.67004573
275.95,276.09692,0.62135696
277.85,278.81274,0.7539845
275.25,276.3203,0.88706434
277.55,276.86163,0.750873
273.65,273.77106,1.1729949
277.15,277.7055,0.90145177
278.95,279.60748,0.7174638
277.65,277.666,1.5232362
277.15,277.68628,0.8856429
275.95,276.0601,0.9839753
278.45,279.80685,1.302847
274.05,274.92294,1.5812144
282.55,280.4815,1.7032509
278.75,277.58716,1.4007798
281.25,277.30634,1.8224552
273.35,273.25717,1.1624972
273.35,271.7574,1.4290719
287.85,288.1752,0.9201602
287.85,287.1729,1.1077607
288.35,288.35324,0.75332165
287.85,287.83072,0.74250126
287.85,287.21683,0.8984049
287.45,287.80115,0.7380718
287.85,287.79456,0.79901177
287.35,287.56964,0.8489776
287.55,288.16605,0.854417
287.35,287.44818,0.85831153
286.25,286.73163,0.8377784
287.35,287.84174,0.9864721
287.45,287.8418,0.7894078
285.75,287.50034,0.72361434
287.15,287.73706,0.896384
285.15,287.16022,0.8793663
286.85,287.94394,0.81398404
286.95,287.10516,1.0521489
285.25,285.99603,1.3338362
285.75,286.14456,1.1039248
287.35,286.63736,1.428527
285.65,285.55392,1.3109066
287.15,286.7799,1.1005754
287.85,287.08966,0.8556559
288.15,286.60428,0.9316658
288.15,287.05942,0.80388546
287.95,287.12534,1.1718018
287.85,287.74048,0.8429118
288.25,287.85345,0.96607614
287.25,288.00192,0.9339802
286.45,285.70374,1.2540702
283.65,283.49054,1.0927937
283.95,284.78534,0.8727151
288.85,286.033,0.870545
283.65,285.99622,1.0306991
287.65,288.77826,0.84423196
287.35,288.7582,0.8298638
282.75,283.88007,1.1526667
282.95,286.03387,1.4454975
286.75,285.73575,2.2003417
284.25,283.6203,1.2710311
284.15,286.1848,1.1235503
281.75,285.26547,1.3143669
282.55,284.6206,1.4244747
285.15,287.36417,0.8729815
283.45,284.3786,1.0387168
281.15,282.71707,1.726938
281.95,284.51562,1.0488293
279.15,279.95947,1.5147728
282.15,282.03406,1.1591543
282.25,285.35178,1.237205
283.25,283.86447,1.4343697
286.35,287.78976,0.7325312
284.95,284.0275,1.1485121
285.15,285.59668,1.7159334
280.55,283.30847,1.0785961
286.45,287.68176,0.88809246
287.25,287.53607,0.91167223
283.35,284.9979,1.0023654
280.55,282.22476,1.3873795
281.05,285.43338,1.5282744
286.45,287.03104,0.73693305
277.15,278.44235,1.6489226
281.65,284.24597,1.4244592
286.05,285.6918,1.0998799
285.05,287.03302,0.9009533
282.85,283.87164,1.0671649
280.45,284.13113,1.2130982
283.75,285.4712,1.2387838
282.15,284.3118,1.5166546
285.45,285.59317,0.9939645
287.75,287.1706,0.95824957
284.15,283.534,1.4001309
283.35,286.73843,1.5677933
280.65,283.34073,1.0966835
284.25,286.13025,1.129588
283.95,285.08783,0.98204863
284.85,285.68594,1.6455538
288.45,284.58063,1.2775362
286.45,285.05652,1.808381
284.95,286.63336,1.1101779
286.35,286.4577,1.1859727
286.75,286.94498,1.1095333
286.05,286.86758,1.0747977
285.55,286.49527,1.1982912
286.15,286.8858,1.1117636
285.45,286.61288,1.2054013
286.05,286.7868,0.89049315
286.85,287.35126,0.98178047
287.35,287.09204,1.1736071
285.85,285.85486,0.7691126
287.75,288.16946,0.934511
288.25,286.5811,1.2276622
286.15,286.48404,0.7851782
285.15,285.33395,0.73536026
285.85,285.9635,0.75783765
286.65,286.82034,0.8724495
286.55,286.12164,1.0421705
283.55,285.58185,1.4977945
287.15,286.19788,0.8668598
285.85,285.04575,1.2152733
285.45,286.0554,1.4842186
285.95,285.1254,1.5765699
284.75,285.6398,1.7413626
282.95,283.93417,1.4396592
281.35,282.4247,1.7481127
279.05,279.50162,1.3202875
276.05,275.74963,1.6615217
278.95,278.77725,1.0153539
277.55,278.6192,0.4174117
277.75,278.66864,1.0345469
278.15,278.68964,1.134904
277.05,277.658,0.34734502
275.85,276.2857,0.70310414
276.65,277.1773,0.38614085
276.15,276.73172,0.41743612
276.55,277.01483,0.3366828
277.75,278.4949,1.0257192
276.15,276.5928,0.39533442
275.75,276.61328,0.39858767
276.75,276.91638,0.45550305
275.85,276.95786,0.43863422
276.05,276.48984,0.48187935
275.95,276.91858,0.4184174
279.45,279.1075,0.43775293
277.05,277.98346,0.5448222
278.25,278.99344,0.49294853
277.95,277.8406,0.8458019
276.45,277.50708,0.5774601
277.65,278.38867,0.41013843
277.05,277.79694,0.33313236
276.85,277.51837,0.390112
277.15,277.5003,0.35937524
277.05,278.09296,0.39828086
275.75,277.12726,0.43042287
276.05,277.37537,0.5094466
276.25,277.5302,0.44464576
277.85,276.84003,0.9712652
275.95,275.81818,0.65988004
275.95,276.9493,0.45631582
275.15,276.37692,0.67208576
275.75,276.54745,0.69248646
276.65,276.97223,0.4309961
276.15,276.8799,0.6971926
275.45,276.15668,0.5189605
275.25,273.90466,1.0003788
276.35,277.46692,0.9283502
278.45,280.75406,0.71103644
274.15,275.4286,1.0468628
277.35,277.53024,0.79472375
276.15,275.45627,0.8682726
274.55,275.5649,1.1557794
277.75,277.2503,0.41483516
275.35,275.9073,0.57251924
272.85,274.35678,1.040799
271.55,271.22427,0.46322626
274.25,276.48987,1.5044593
274.15,274.96924,0.76440114
271.35,271.67725,0.7126887
272.95,274.9398,0.97277135
277.45,276.96017,0.5390669
277.45,278.688,1.1356673
278.95,280.35202,0.88931686
273.45,274.72174,0.5598958
275.85,276.99924,0.53764707
275.65,274.97934,0.46907395
274.15,273.83862,0.55572724
273.45,274.45108,0.598339
274.05,274.47513,0.7540088
274.35,275.23407,0.60429645
274.85,277.49258,1.8662348
276.35,276.30902,0.91399556
278.05,277.50702,0.9133862
275.55,276.37067,0.470649
275.45,276.4395,0.6546832
273.95,273.5874,0.89215404
276.55,276.95306,1.1137475
276.95,276.65295,1.1508915
276.95,276.8141,0.77625
278.25,278.28094,0.8096273
271.25,271.339,0.83741915
274.85,274.6728,0.99644184
274.65,275.74448,0.7337824
276.35,276.72794,0.7218933
274.35,274.5771,0.7272519
279.85,278.09866,1.2645689
277.05,277.72253,0.5510493
277.95,278.10822,0.9366933
277.65,278.35596,0.5396665
277.25,278.18948,0.56767267
275.85,276.5127,0.643904
277.75,278.18372,0.5304631
276.55,277.51904,0.5054388
277.15,276.81622,0.84220606
276.55,276.52783,0.67361146
276.15,275.4906,0.84206414
275.75,276.72028,0.6598307
275.75,277.10202,0.52172303
275.25,275.65002,0.5601956
273.95,274.26678,0.85796016
278.15,277.22864,0.8527416
278.65,278.1589,0.57021475
279.95,281.90198,0.98106986
277.55,279.5162,0.9604384
278.85,279.64316,1.0800645
279.45,283.2485,0.7118573
278.75,280.53906,0.82104534
284.35,283.61728,1.1341176
278.45,279.88126,1.2473942
277.45,279.19,1.0359185
275.55,275.65747,1.3412678
272.45,274.22623,1.6808054
284.35,284.31668,1.0886552
283.65,283.25427,0.91760427
286.25,285.87512,1.060191
286.85,285.6133,1.057225
281.25,282.2115,1.0382202
284.35,284.5733,1.033671
282.45,282.0622,1.3392634
285.05,284.05173,0.8912194
281.65,282.87805,1.1601717
282.05,282.21848,0.9650221
285.55,283.80246,0.97799224
281.05,281.34045,1.6086813
282.75,281.5984,1.1632307
285.35,282.90317,0.88055444
281.15,281.1844,1.4867321
285.05,284.00473,0.9439789
280.55,281.37,1.5834736
286.95,286.2852,0.739003
285.65,285.40872,0.9761956
285.95,284.62656,0.9769075
286.35,284.99365,1.0345037
284.55,283.51794,1.1400158
286.15,283.75363,1.0348755
284.55,282.76218,0.9405656
283.65,282.62,1.1277883
284.15,282.162,1.0880712
284.05,282.82715,1.29892
282.75,281.57776,1.0524288
283.95,283.99643,1.1327031
281.45,282.35843,1.2022499
283.25,282.91748,1.1763458
284.45,282.98273,1.0086927
284.95,284.1012,0.89005435
283.15,281.58505,1.1190312
284.15,281.83032,1.7746487
283.75,282.6611,1.3054295
282.45,283.276,1.1389006
279.05,281.5656,1.4207805
280.85,282.3724,1.7234751
283.95,282.22784,2.554238
279.75,279.52853,1.2824531
280.85,282.2183,1.6741753
279.85,280.39587,1.5048407
283.55,279.44553,1.6502826
281.85,281.674,1.515336
284.75,283.37018,1.1010847
279.55,279.3779,1.3028493
279.55,279.05988,1.2720952
277.35,277.5493,1.261119
280.35,280.11765,1.3216733
280.45,280.50558,1.2339267
280.35,281.19418,1.1957424
282.15,282.79105,1.5870727
281.85,281.70132,1.2038407
280.05,281.28848,1.5197341
282.05,279.8131,1.4378378
282.85,281.2781,1.8396094
279.25,279.98828,1.3548365
281.25,280.8674,1.1183413
279.95,279.32236,1.295671
283.05,282.124,1.0526736
281.65,282.1554,1.2181625
275.15,275.6041,1.1908287
280.65,281.5763,1.4322561
280.75,281.73962,1.2395005
283.85,281.8206,1.5931259
284.55,282.54236,1.2529448
281.85,280.9186,0.99575496
281.35,282.12863,0.9464834
279.05,280.83017,1.1476499
283.25,281.90378,1.1165339
282.25,281.84277,1.2057604
280.05,278.37817,0.9675621
283.15,282.41837,1.1128414
281.25,282.53525,1.379866
285.15,284.42038,0.74906045
279.75,282.12842,1.0959111
281.55,281.64716,1.6189398
287.15,286.0718,0.845351
286.55,285.09796,0.89758193
286.25,285.91092,0.86645055
286.35,285.9432,0.81541395
285.55,285.93893,1.0061882
285.65,285.56137,0.92515785
283.35,283.39972,1.3672172
285.55,285.15677,1.0253123
285.95,285.2382,0.7300086
284.85,285.07153,0.88807094
285.15,285.45505,1.0457442
283.55,284.6104,1.127591
282.15,283.15057,0.86434025
285.05,285.3817,0.95390314
282.85,282.31143,1.4985646
282.75,282.6025,0.9775814
281.55,280.86655,0.9588121
282.35,279.6685,1.5084869
282.25,283.02203,1.1985372
286.65,286.99338,0.78803456
285.95,286.5168,0.8522642
282.25,284.56058,1.0423108
279.85,280.28156,1.2315527
281.65,282.5059,1.539175
281.75,280.7217,1.5864012
286.05,285.68777,1.6607457
281.15,280.93832,1.383355
281.05,279.96713,1.383871
274.65,276.5416,1.2459663
272.35,274.32312,1.5888474
284.85,284.89798,0.7290597
285.05,284.2674,0.5643073
283.65,285.75034,0.7350724
283.95,285.07446,0.8081937
285.35,284.23157,0.502506
284.35,284.12018,0.6246576
284.65,284.0753,0.49405235
284.75,284.14536,0.6478003
284.05,284.30563,0.48770857
284.55,284.50845,0.82963055
284.85,284.63477,0.6114918
284.85,283.99704,0.64356583
284.75,283.87155,0.623725
285.05,284.4133,0.66787493
283.65,284.16537,0.5931085
285.15,284.72812,0.6167423
285.55,285.74023,0.44595742
285.05,285.36264,0.61267173
285.05,285.4619,0.52726287
285.05,285.4577,0.59757507
284.65,286.0132,0.66232944
285.15,285.4201,0.49444908
284.85,284.05927,0.4902847
284.65,284.1319,0.56085956
284.65,283.97134,0.5014604
284.75,283.82773,0.5327854
